CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,1 Day,2565
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,15  to 21 Days,3776
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,2 to 7 Days,7264
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,22  to 28 Days,1811
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,8  to 14 Days,6207
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,More than 28 Days,798
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Face-to-Face,Same Day,21671
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Home Visit,1 Day,5
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Home Visit,2 to 7 Days,3
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Home Visit,Same Day,164
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,1 Day,304
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,15  to 21 Days,58
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,2 to 7 Days,736
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,22  to 28 Days,18
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,8  to 14 Days,307
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,More than 28 Days,7
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Telephone,Same Day,4430
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,1 Day,63
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,15  to 21 Days,75
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,2 to 7 Days,56
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,22  to 28 Days,103
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,8  to 14 Days,511
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,More than 28 Days,28
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Unknown,Same Day,529
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,1 Day,9
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,15  to 21 Days,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,2 to 7 Days,30
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,22  to 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,8  to 14 Days,106
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,GP,Video/Online,Same Day,6
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,1 Day,4723
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,4891
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,13081
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,2996
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,9800
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,3647
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,Same Day,16886
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,35
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,1 Day,19
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,15  to 21 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,13
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,More than 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Home Visit,Same Day,140
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,1 Day,835
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,15  to 21 Days,20
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,2 to 7 Days,454
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,22  to 28 Days,12
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,8  to 14 Days,51
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,More than 28 Days,184
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Telephone,Same Day,3173
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,1 Day,10
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,15  to 21 Days,116
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,2 to 7 Days,110
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,22  to 28 Days,104
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,8  to 14 Days,188
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,More than 28 Days,65
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Unknown,Same Day,317
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,1 Day,126
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,15  to 21 Days,48
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,2 to 7 Days,462
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,22  to 28 Days,54
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,8  to 14 Days,193
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,More than 28 Days,24
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Other Practice staff,Video/Online,Same Day,124
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Face-to-Face,1 Day,5
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Face-to-Face,Same Day,22
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Home Visit,1 Day,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,1 Day,109
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,15  to 21 Days,14
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,2 to 7 Days,155
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,22  to 28 Days,13
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,8  to 14 Days,35
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,More than 28 Days,9
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Attended,Unknown,Unknown,Same Day,360
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,1 Day,137
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,15  to 21 Days,332
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,2 to 7 Days,494
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,22  to 28 Days,160
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,8  to 14 Days,521
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,More than 28 Days,62
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Face-to-Face,Same Day,373
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Home Visit,Same Day,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,1 Day,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,15  to 21 Days,3
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,2 to 7 Days,18
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,22  to 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,8  to 14 Days,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,More than 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Telephone,Same Day,13
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Unknown,1 Day,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Unknown,8  to 14 Days,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Unknown,Same Day,121
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Unknown,Unknown / Data Issue,6
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Video/Online,15  to 21 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Video/Online,2 to 7 Days,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,GP,Video/Online,8  to 14 Days,9
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,1 Day,171
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,533
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,1096
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,350
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,1061
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,564
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Face-to-Face,Same Day,262
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Telephone,1 Day,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Telephone,2 to 7 Days,8
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Telephone,Same Day,8
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Unknown,1 Day,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Unknown,2 to 7 Days,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Unknown,8  to 14 Days,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Unknown,Same Day,8
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,1 Day,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,15  to 21 Days,10
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,2 to 7 Days,43
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,22  to 28 Days,6
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,8  to 14 Days,23
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,More than 28 Days,3
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Other Practice staff,Video/Online,Same Day,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,1 Day,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,15  to 21 Days,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,2 to 7 Days,11
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,22  to 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,8  to 14 Days,5
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,More than 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,DNA,Unknown,Unknown,Same Day,5
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,1 Day,185
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,15  to 21 Days,139
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,2 to 7 Days,357
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,22  to 28 Days,83
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,8  to 14 Days,283
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,More than 28 Days,489
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,Same Day,397
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Face-to-Face,Unknown / Data Issue,2
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Home Visit,1 Day,7
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Home Visit,2 to 7 Days,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Home Visit,Same Day,44
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,1 Day,26
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,15  to 21 Days,8
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,2 to 7 Days,53
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,22  to 28 Days,4
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,8  to 14 Days,39
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,Same Day,126
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Telephone,Unknown / Data Issue,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Unknown,2 to 7 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Unknown,8  to 14 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Unknown,More than 28 Days,3
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Video/Online,22  to 28 Days,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,GP,Video/Online,Same Day,1
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,Other Practice staff,Face-to-Face,1 Day,407
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,388
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,431
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,287
02P,E38000006,NHS Barnsley CCG,E54000009,South Yorkshire And Bassetlaw  STP,E40000009,North East and Yorkshire,JUL2019,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,566
