CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,1 Day,1207
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,15  to 21 Days,1567
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,2 to 7 Days,3166
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,22  to 28 Days,1163
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,8  to 14 Days,2958
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,More than 28 Days,690
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Face-to-Face,Same Day,13022
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,1 Day,16
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,2 to 7 Days,10
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,22  to 28 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,8  to 14 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,Same Day,170
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Home Visit,Unknown / Data Issue,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,1 Day,241
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,15  to 21 Days,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,2 to 7 Days,316
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,22  to 28 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,8  to 14 Days,20
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,More than 28 Days,5
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,GP,Telephone,Same Day,1180
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,1 Day,1738
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,2419
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,7733
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,1511
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,5117
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,952
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Face-to-Face,Same Day,5288
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Home Visit,1 Day,6
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Home Visit,Same Day,38
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Telephone,1 Day,62
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Telephone,15  to 21 Days,9
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Telephone,2 to 7 Days,119
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Telephone,8  to 14 Days,44
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Other Practice staff,Telephone,Same Day,479
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Face-to-Face,1 Day,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Face-to-Face,2 to 7 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Face-to-Face,Same Day,76
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Home Visit,1 Day,24
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Home Visit,2 to 7 Days,16
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Home Visit,8  to 14 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Home Visit,Same Day,162
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,1 Day,34
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,15  to 21 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,2 to 7 Days,30
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,22  to 28 Days,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,8  to 14 Days,9
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Attended,Unknown,Telephone,Same Day,176
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,1 Day,49
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,15  to 21 Days,110
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,2 to 7 Days,177
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,22  to 28 Days,127
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,8  to 14 Days,215
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,More than 28 Days,69
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Face-to-Face,Same Day,194
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Home Visit,2 to 7 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Home Visit,Same Day,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Telephone,1 Day,13
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Telephone,2 to 7 Days,21
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Telephone,22  to 28 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Telephone,8  to 14 Days,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,GP,Telephone,Same Day,64
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,1 Day,91
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,218
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,514
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,88
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,376
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,99
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,Same Day,132
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Face-to-Face,Unknown / Data Issue,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Telephone,1 Day,3
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Telephone,2 to 7 Days,3
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Telephone,8  to 14 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Telephone,More than 28 Days,3
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Other Practice staff,Telephone,Same Day,13
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Unknown,Telephone,1 Day,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,DNA,Unknown,Telephone,Same Day,10
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,1 Day,141
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,15  to 21 Days,97
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,2 to 7 Days,121
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,22  to 28 Days,134
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,8  to 14 Days,72
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,More than 28 Days,70
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Face-to-Face,Same Day,440
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,1 Day,14
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,15  to 21 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,2 to 7 Days,9
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,22  to 28 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,8  to 14 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Home Visit,Same Day,649
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,1 Day,32
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,15  to 21 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,2 to 7 Days,18
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,22  to 28 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,8  to 14 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,GP,Telephone,Same Day,151
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,1 Day,61
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,120
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,253
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,88
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,224
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,More than 28 Days,108
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Face-to-Face,Same Day,128
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Home Visit,1 Day,6
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Home Visit,2 to 7 Days,8
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Home Visit,Same Day,53
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Home Visit,Unknown / Data Issue,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,1 Day,5
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,15  to 21 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,2 to 7 Days,16
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,8  to 14 Days,6
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,More than 28 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Other Practice staff,Telephone,Same Day,18
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Face-to-Face,1 Day,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Face-to-Face,2 to 7 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Face-to-Face,Same Day,43
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Home Visit,1 Day,7
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Home Visit,2 to 7 Days,4
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Home Visit,8  to 14 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Home Visit,Same Day,39
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Telephone,1 Day,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,JUL2019,Unknown,Unknown,Telephone,Same Day,9
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,1 Day,1167
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,15  to 21 Days,1371
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,2 to 7 Days,2411
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,22  to 28 Days,1222
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,8  to 14 Days,2171
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,More than 28 Days,745
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Face-to-Face,Same Day,11414
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Home Visit,1 Day,17
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Home Visit,2 to 7 Days,9
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Home Visit,22  to 28 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Home Visit,Same Day,147
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,1 Day,201
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,15  to 21 Days,7
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,2 to 7 Days,241
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,22  to 28 Days,6
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,8  to 14 Days,53
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,More than 28 Days,2
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,GP,Telephone,Same Day,946
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,1 Day,1453
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,2427
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,6415
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,1301
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,4683
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,1095
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Face-to-Face,Same Day,4619
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Home Visit,1 Day,12
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,3
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Home Visit,8  to 14 Days,1
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Home Visit,Same Day,78
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Telephone,1 Day,48
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Telephone,15  to 21 Days,18
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Telephone,2 to 7 Days,83
04Y,E38000028,NHS Cannock Chase CCG,E54000010,Staffordshire And Stoke On Trent  STP,E40000008,Midlands,AUG2019,Attended,Other Practice staff,Telephone,8  to 14 Days,72
