CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,169
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,380
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,239
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Face-to-Face,Same Day,118
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Face-to-Face,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Home Visit,1 Day,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Home Visit,2 to 7 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Home Visit,22  to 28 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Home Visit,More than 28 Days,4
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Home Visit,Same Day,4
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Telephone,1 Day,7
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Telephone,2 to 7 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Telephone,22  to 28 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Telephone,8  to 14 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Other Practice staff,Telephone,Same Day,58
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Face-to-Face,1 Day,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Face-to-Face,2 to 7 Days,3
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Face-to-Face,8  to 14 Days,3
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Face-to-Face,Same Day,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Telephone,2 to 7 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,DNA,Unknown,Telephone,8  to 14 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,1 Day,29
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,15  to 21 Days,67
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,2 to 7 Days,172
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,22  to 28 Days,86
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,8  to 14 Days,186
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,More than 28 Days,42
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Face-to-Face,Same Day,189
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Home Visit,1 Day,15
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Home Visit,2 to 7 Days,6
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Home Visit,More than 28 Days,5
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Home Visit,Same Day,128
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Home Visit,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,1 Day,14
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,15  to 21 Days,4
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,2 to 7 Days,44
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,22  to 28 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,8  to 14 Days,20
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,Same Day,187
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,GP,Telephone,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,1 Day,69
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,172
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,457
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,137
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,449
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,More than 28 Days,233
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,Same Day,72
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Face-to-Face,Unknown / Data Issue,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,1 Day,22
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,15  to 21 Days,14
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,2 to 7 Days,29
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,22  to 28 Days,9
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,8  to 14 Days,16
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,More than 28 Days,22
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,Same Day,65
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Home Visit,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,1 Day,14
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,15  to 21 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,2 to 7 Days,20
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,8  to 14 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,More than 28 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Other Practice staff,Telephone,Same Day,24
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Home Visit,1 Day,29
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Home Visit,2 to 7 Days,14
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Home Visit,8  to 14 Days,5
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Home Visit,Same Day,71
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Home Visit,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Telephone,1 Day,29
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Telephone,15  to 21 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Telephone,2 to 7 Days,62
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Telephone,8  to 14 Days,7
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,JUL2019,Unknown,Unknown,Telephone,Same Day,72
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,1 Day,1634
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,15  to 21 Days,1177
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,2 to 7 Days,5161
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,22  to 28 Days,1050
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,8  to 14 Days,2455
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,More than 28 Days,667
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,Same Day,13531
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Face-to-Face,Unknown / Data Issue,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Home Visit,1 Day,41
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Home Visit,15  to 21 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Home Visit,2 to 7 Days,17
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Home Visit,8  to 14 Days,5
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Home Visit,Same Day,333
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,1 Day,372
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,15  to 21 Days,159
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,2 to 7 Days,784
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,22  to 28 Days,53
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,8  to 14 Days,478
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,More than 28 Days,14
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,GP,Telephone,Same Day,2361
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,1 Day,1332
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,2693
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,4655
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,2214
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,4349
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,2722
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Face-to-Face,Same Day,5087
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,1 Day,23
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,15  to 21 Days,8
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,49
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,12
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,8  to 14 Days,26
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,More than 28 Days,23
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,Same Day,85
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Home Visit,Unknown / Data Issue,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,1 Day,71
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,15  to 21 Days,11
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,2 to 7 Days,97
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,22  to 28 Days,4
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,8  to 14 Days,56
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,More than 28 Days,8
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Other Practice staff,Telephone,Same Day,750
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,1 Day,61
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,15  to 21 Days,4
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,2 to 7 Days,68
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,22  to 28 Days,3
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,8  to 14 Days,35
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Face-to-Face,Same Day,212
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Home Visit,1 Day,24
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Home Visit,2 to 7 Days,16
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Home Visit,8  to 14 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Home Visit,Same Day,100
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Telephone,1 Day,17
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Telephone,15  to 21 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Telephone,2 to 7 Days,18
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Telephone,8  to 14 Days,23
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,Attended,Unknown,Telephone,Same Day,79
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,1 Day,56
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,15  to 21 Days,81
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,2 to 7 Days,247
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,22  to 28 Days,73
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,8  to 14 Days,184
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,More than 28 Days,82
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Face-to-Face,Same Day,158
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Home Visit,2 to 7 Days,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Home Visit,Same Day,3
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,1 Day,12
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,15  to 21 Days,6
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,2 to 7 Days,18
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,22  to 28 Days,2
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,8  to 14 Days,27
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,GP,Telephone,Same Day,34
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,1 Day,64
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,196
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,349
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,165
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,338
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,222
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Face-to-Face,Same Day,86
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Home Visit,1 Day,1
00X,E38000034,NHS Chorley and South Ribble CCG,E54000048,Healthier Lancashire And South Cumbria  STP,E40000010,North West,AUG2019,DNA,Other Practice staff,Home Visit,15  to 21 Days,1
