CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,29519
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,5025
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Face-to-Face,Same Day,33996
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,20
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,1 Day,63
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,15  to 21 Days,4
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,96
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,8
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,8  to 14 Days,29
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,More than 28 Days,17
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Home Visit,Same Day,253
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,1 Day,2084
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,15  to 21 Days,117
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,2 to 7 Days,2018
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,22  to 28 Days,68
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,Attended,Other Practice staff,Telephone,8  to 14 Days,435
