CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,1 Day,2883
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,3787
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,10960
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,3279
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,6950
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,More than 28 Days,4419
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Same Day,14198
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,4
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,1 Day,296
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,15  to 21 Days,24
