CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Face-to-Face,8  to 14 Days,525
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Face-to-Face,More than 28 Days,28
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Face-to-Face,Same Day,348
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Home Visit,2 to 7 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Home Visit,Same Day,4
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Telephone,1 Day,16
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Telephone,2 to 7 Days,26
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Telephone,8  to 14 Days,3
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,GP,Telephone,Same Day,67
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,1 Day,170
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,212
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,831
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,174
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,516
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,246
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Face-to-Face,Same Day,271
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Home Visit,15  to 21 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Home Visit,2 to 7 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Home Visit,8  to 14 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Home Visit,Same Day,4
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Telephone,1 Day,14
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Telephone,2 to 7 Days,5
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Telephone,8  to 14 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Other Practice staff,Telephone,Same Day,50
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Unknown,Face-to-Face,22  to 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Unknown,Face-to-Face,8  to 14 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,DNA,Unknown,Home Visit,Same Day,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,1 Day,160
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,15  to 21 Days,147
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,2 to 7 Days,578
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,22  to 28 Days,64
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,8  to 14 Days,442
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,More than 28 Days,25
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Face-to-Face,Same Day,133
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,1 Day,33
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,2 to 7 Days,23
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,8  to 14 Days,9
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,More than 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,Same Day,237
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Home Visit,Unknown / Data Issue,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,1 Day,60
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,15  to 21 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,2 to 7 Days,113
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,22  to 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,8  to 14 Days,47
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,Same Day,147
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,GP,Telephone,Unknown / Data Issue,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,1 Day,141
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,199
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,554
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,84
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,552
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,More than 28 Days,170
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Face-to-Face,Same Day,160
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,1 Day,13
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,15  to 21 Days,5
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,2 to 7 Days,28
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,22  to 28 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,8  to 14 Days,20
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,More than 28 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Home Visit,Same Day,102
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,1 Day,32
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,15  to 21 Days,6
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,2 to 7 Days,32
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,8  to 14 Days,8
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,More than 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Other Practice staff,Telephone,Same Day,55
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,15  to 21 Days,4
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,2 to 7 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,22  to 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,8  to 14 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,More than 28 Days,4
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Face-to-Face,Same Day,3
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Home Visit,1 Day,3
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Home Visit,2 to 7 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Home Visit,Same Day,44
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Telephone,1 Day,20
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Telephone,2 to 7 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Telephone,8  to 14 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,APR2019,Unknown,Unknown,Telephone,Same Day,227
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,1 Day,2095
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,15  to 21 Days,1858
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,2 to 7 Days,5883
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,22  to 28 Days,729
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,8  to 14 Days,5481
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,More than 28 Days,173
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,Same Day,15562
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Face-to-Face,Unknown / Data Issue,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Home Visit,1 Day,87
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Home Visit,15  to 21 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Home Visit,2 to 7 Days,45
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Home Visit,8  to 14 Days,3
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Home Visit,Same Day,388
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,1 Day,601
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,15  to 21 Days,18
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,2 to 7 Days,953
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,22  to 28 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,8  to 14 Days,135
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,More than 28 Days,2
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,GP,Telephone,Same Day,2616
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,1 Day,1690
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,1166
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,5873
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,938
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,3776
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,759
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,Same Day,6914
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,64
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,1 Day,55
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,15  to 21 Days,6
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,90
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,8  to 14 Days,28
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,More than 28 Days,1
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Home Visit,Same Day,198
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,1 Day,727
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,15  to 21 Days,8
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,2 to 7 Days,244
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,22  to 28 Days,7
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,8  to 14 Days,15
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Other Practice staff,Telephone,Same Day,2351
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Unknown,Face-to-Face,1 Day,5
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Unknown,Face-to-Face,15  to 21 Days,12
01J,E38000091,NHS Knowsley CCG,E54000008,Cheshire And Merseyside  STP,E39000026,NHS England North West (Cheshire and Merseyside),E40000010,North West Commissioning Region,MAY2019,Attended,Unknown,Face-to-Face,2 to 7 Days,3
