CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,1 Day,686
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,15  to 21 Days,884
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,2 to 7 Days,1513
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,22  to 28 Days,494
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,8  to 14 Days,839
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,More than 28 Days,251
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,Same Day,7142
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Face-to-Face,Unknown / Data Issue,9
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,1 Day,211
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,15  to 21 Days,49
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,2 to 7 Days,323
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,22  to 28 Days,14
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,8  to 14 Days,113
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Telephone,Same Day,568
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,1 Day,28
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,15  to 21 Days,41
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,2 to 7 Days,190
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,22  to 28 Days,19
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,8  to 14 Days,115
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,More than 28 Days,4
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,GP,Video/Online,Same Day,25
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,1 Day,1923
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,2237
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,7541
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,1807
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,4640
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,More than 28 Days,2511
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Same Day,8190
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Home Visit,1 Day,6
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Home Visit,Same Day,4
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,1 Day,589
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,15  to 21 Days,61
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,2 to 7 Days,765
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,22  to 28 Days,41
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,8  to 14 Days,128
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,More than 28 Days,28
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,Same Day,927
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Telephone,Unknown / Data Issue,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,1 Day,48
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,15  to 21 Days,126
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,2 to 7 Days,361
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,22  to 28 Days,82
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,8  to 14 Days,290
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,More than 28 Days,72
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Other Practice staff,Video/Online,Same Day,65
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,1 Day,207
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,15  to 21 Days,83
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,2 to 7 Days,399
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,22  to 28 Days,62
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,8  to 14 Days,152
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,More than 28 Days,81
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,Same Day,1252
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Attended,Unknown,Unknown,Unknown / Data Issue,4
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,1 Day,22
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,15  to 21 Days,70
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,2 to 7 Days,95
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,22  to 28 Days,44
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,8  to 14 Days,65
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,More than 28 Days,12
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Face-to-Face,Same Day,150
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Telephone,Same Day,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,1 Day,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,15  to 21 Days,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,2 to 7 Days,12
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,22  to 28 Days,1
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,8  to 14 Days,5
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,More than 28 Days,1
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,GP,Video/Online,Same Day,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,1 Day,184
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,259
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,679
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,190
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,444
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,More than 28 Days,389
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,Same Day,344
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,2 to 7 Days,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,22  to 28 Days,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,8  to 14 Days,1
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,Same Day,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,1 Day,3
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,15  to 21 Days,10
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,2 to 7 Days,25
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,22  to 28 Days,10
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,8  to 14 Days,33
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,More than 28 Days,8
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,Same Day,3
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,1 Day,13
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,15  to 21 Days,7
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,2 to 7 Days,18
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,22  to 28 Days,5
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,8  to 14 Days,16
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,More than 28 Days,34
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,DNA,Unknown,Unknown,Same Day,27
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,1 Day,28
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,15  to 21 Days,56
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,2 to 7 Days,56
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,22  to 28 Days,43
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,8  to 14 Days,46
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,More than 28 Days,146
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,Same Day,304
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,Unknown / Data Issue,3
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,1 Day,3
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,15  to 21 Days,7
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,2 to 7 Days,11
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,8  to 14 Days,6
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,More than 28 Days,1
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Telephone,Same Day,18
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Video/Online,8  to 14 Days,3
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,GP,Video/Online,Same Day,2
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,1 Day,276
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,165
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,314
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,166
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,219
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,More than 28 Days,768
00C,E38000042,NHS Darlington CCG,E54000049,Cumbria And North East  STP,E39000047,NHS England North East and Yorkshire (Cumbria and North East),E40000009,North East and Yorkshire Commissioning Region,JAN2018,Unknown,Other Practice staff,Face-to-Face,Same Day,670
